Fecha,Precios,Volumen
2020-04-11 00:00:00,0.9576058280146803,92672667.43447028
2020-04-12 00:00:00,0.7847113148208426,49458692.875223994
2020-04-13 00:00:00,0.8759944068917709,37821009.955602355
2020-04-14 00:00:00,0.7867121945458646,19579214.89293177
2020-04-15 00:00:00,0.666673390515131,17523533.049867075
2020-04-16 00:00:00,0.6376210673084666,12659541.408408837
2020-04-17 00:00:00,0.6923331250859114,23132895.9095158
2020-04-18 00:00:00,0.657449398309544,10227034.752456626
2020-04-19 00:00:00,0.6769721852162044,10199318.163159857
2020-04-20 00:00:00,0.6094358389483635,9789186.730548004
2020-04-21 00:00:00,0.5347904942320182,8763891.031037511
2020-04-22 00:00:00,0.5728269210770057,9610841.993019182
2020-04-23 00:00:00,0.6848872198147996,18146790.14448149
2020-04-24 00:00:00,0.6217032788666345,13659849.485801896
2020-04-25 00:00:00,0.6227650900853694,8959427.13964603
2020-04-26 00:00:00,0.6470903181859691,7324961.274114759
2020-04-27 00:00:00,0.6398628040694914,8493459.048447348
2020-04-28 00:00:00,0.5683154806973284,7534010.521157354
2020-04-29 00:00:00,0.6574283212299112,7387289.032147021
2020-04-30 00:00:00,0.7411890135877649,8964597.270530097
2020-05-01 00:00:00,0.693089721323073,5182978.537733341
2020-05-02 00:00:00,0.7169539321663891,4174109.6429038513
2020-05-03 00:00:00,0.7124378933182761,3457574.5570013877
2020-05-04 00:00:00,0.6866098174679662,3375393.730010124
2020-05-05 00:00:00,0.6728297405546847,3467483.256730908
2020-05-06 00:00:00,0.6503081490988862,2903980.8568524625
2020-05-07 00:00:00,0.6194003582280405,2715223.2877061805
2020-05-08 00:00:00,0.6089398899298076,3385522.0174709754
2020-05-09 00:00:00,0.608939662026112,2493703.55942783
2020-05-10 00:00:00,0.6017917957668725,2126230.1519960337
2020-05-11 00:00:00,0.541777928609612,2370841.7230691817
2020-05-12 00:00:00,0.5139234956267317,2113480.526002199
2020-05-13 00:00:00,0.5333426539131136,2182277.4116870984
2020-05-14 00:00:00,0.5533191018747785,2337721.3827509126
2020-05-15 00:00:00,0.574281421724847,548910.1111122454
2020-05-16 00:00:00,0.5564341957677822,1837728.914580343
2020-05-17 00:00:00,0.5989661106774994,2286736.274938201
2020-05-18 00:00:00,0.6159337448626931,2950437.821089827
2020-05-19 00:00:00,0.6477344448774962,3280890.995949265
2020-05-20 00:00:00,0.6219357513498963,2375972.6144311675
2020-05-21 00:00:00,0.5795859352817158,2306268.656301432
2020-05-22 00:00:00,0.6055660983994974,2791803.410911919
2020-05-23 00:00:00,0.6149832258209792,3449950.8698416166
2020-05-24 00:00:00,0.6082201706733519,2624526.4581755586
2020-05-25 00:00:00,0.5465741722754689,2831384.6236669393
2020-05-26 00:00:00,0.6022304108336682,4453912.36455054
2020-05-27 00:00:00,0.5731399463825178,2703457.5841550757
2020-05-28 00:00:00,0.5884004926151261,2545885.09382515
2020-05-29 00:00:00,0.5721700884660958,2654599.496858454
2020-05-30 00:00:00,0.5774323126967125,2051249.6504508469
2020-05-31 00:00:00,0.5858132380721703,2439529.3289575824
2020-06-01 00:00:00,0.5756770028863081,1936502.3610925872
2020-06-02 00:00:00,0.5789755237865244,2232352.346863049
2020-06-03 00:00:00,0.565814320391003,1384105.1497734163
2020-06-04 00:00:00,0.586205470714686,888236.6647254211
2020-06-05 00:00:00,0.5867553687536804,863889.7763493777
2020-06-06 00:00:00,0.6569611049457513,4253926.368138953
2020-06-07 00:00:00,0.6254174646400334,1644975.9479360643
2020-06-08 00:00:00,0.6193745553415636,778127.9330190483
2020-06-09 00:00:00,0.6676807419152483,1450401.0511809927
2020-06-10 00:00:00,0.6554185232956307,934660.1510810163
2020-06-11 00:00:00,0.6503617499580121,1145633.2872963657
2020-06-12 00:00:00,0.5719983046317773,1164520.213589104
2020-06-13 00:00:00,0.5933564822995189,962192.2023448921
2020-06-14 00:00:00,0.6088102028493066,753788.2633049818
2020-06-15 00:00:00,0.586183105523133,915552.325663399
2020-06-16 00:00:00,0.5703312716454458,1052111.2592694547
2020-06-17 00:00:00,0.5850988389924333,679085.216200979
2020-06-18 00:00:00,0.5818481709972113,704810.1888912406
2020-06-19 00:00:00,0.6199980008389199,1372641.01989903
2020-06-20 00:00:00,0.6860916859440122,7055205.212782311
2020-06-21 00:00:00,0.6445979846649201,1745226.9861953105
2020-06-22 00:00:00,0.6727477930583199,2287434.9791924166
2020-06-23 00:00:00,0.7271729644769215,1654719.03275172
2020-06-24 00:00:00,0.7067336276588002,1383543.515394181
2020-06-25 00:00:00,0.7362452622406327,2827321.0318965996
2020-06-26 00:00:00,0.7126894105564204,1804323.6591062366
2020-06-27 00:00:00,0.7407208653820945,1673667.3915581722
2020-06-28 00:00:00,0.7133553688193407,1710200.3756398568
2020-06-29 00:00:00,0.7987604659546775,3419777.1925617917
2020-06-30 00:00:00,0.8531268842862817,2179078.5022104667
2020-07-01 00:00:00,0.8592955544373364,4200596.310608971
2020-07-02 00:00:00,0.8324592358815799,1840101.230846373
2020-07-03 00:00:00,0.7746114788082067,1796842.5276823917
2020-07-04 00:00:00,0.7674704652113047,1136961.5458983239
2020-07-05 00:00:00,0.7811871083546776,1683516.1067310176
2020-07-06 00:00:00,0.6921876621707542,3820984.230135418
2020-07-07 00:00:00,0.708409297313418,1164528.5162276954
2020-07-08 00:00:00,0.7534772552866666,1711217.8737984726
2020-07-09 00:00:00,0.7956141684819489,2258517.8140890417
2020-07-10 00:00:00,0.8504783390765865,2615952.924425641
2020-07-11 00:00:00,0.9136373735709605,1871221.381625289
