Fecha,Precios,Volumen
2014-04-20 00:00:00.000,497.3177,12103100.0
2014-04-21 00:00:00.000,492.6733,15171400.0
2014-04-22 00:00:00.000,484.8533,9770190.335015288
2014-04-23 00:00:00.000,487.525,8412033.043193607
2014-04-24 00:00:00.000,494.2733,9512215.003743047
2014-04-25 00:00:00.000,458.8067,44062361.80745845
2014-04-26 00:00:00.000,453.8,11997979.867558926
2014-04-27 00:00:00.000,437.9216,9760121.834963577
2014-04-28 00:00:00.000,436.92,20781687.97683261
2014-04-29 00:00:00.000,443.27,15011935.551518673
2014-04-30 00:00:00.000,444.9968,13054745.683608102
2014-05-01 00:00:00.000,455.0913,11953625.134976294
2014-05-02 00:00:00.000,443.4734,8165770.147874059
2014-05-03 00:00:00.000,434.0333,9446958.635517636
2014-05-04 00:00:00.000,433.9432,5229830.630972039
2014-05-05 00:00:00.000,429.0761,8567756.392353557
2014-05-06 00:00:00.000,426.7634,10822749.124633348
2014-05-07 00:00:00.000,439.3,16360711.036365218
2014-05-08 00:00:00.000,437.3633,8491458.546028852
2014-05-09 00:00:00.000,447.4933,8820053.293163313
2014-05-10 00:00:00.000,452.505,5529665.186791251
2014-05-11 00:00:00.000,436.2833,11522907.034093864
2014-05-12 00:00:00.000,439.19,5903393.674349334
2014-05-13 00:00:00.000,437.305,5619474.108984868
2014-05-14 00:00:00.000,444.2467,6764834.29138491
2014-05-15 00:00:00.000,444.25,6219944.38500291
2014-05-16 00:00:00.000,445.165,5292980.730698652
2014-05-17 00:00:00.000,445.8533,2642092.2130057854
2014-05-18 00:00:00.000,444.2133,7828552.781743507
2014-05-19 00:00:00.000,443.87,11697296.019628461
2014-05-20 00:00:00.000,483.4167,59415447.482920215
2014-05-21 00:00:00.000,488.7717,20125942.252461053
2014-05-22 00:00:00.000,522.6083,28758404.007310245
2014-05-23 00:00:00.000,524.475,30253343.70043255
2014-05-24 00:00:00.000,523.1083,10236386.684289353
2014-05-25 00:00:00.000,569.3767,43762384.55551313
2014-05-26 00:00:00.000,579.6217,26174591.715237826
2014-05-27 00:00:00.000,569.475,33059214.23635299
2014-05-28 00:00:00.000,571.5533,15739188.285988351
2014-05-29 00:00:00.000,565.26,14362990.94411866
2014-05-30 00:00:00.000,621.1467,42271699.63749006
2014-05-31 00:00:00.000,620.5,18656368.10083591
2014-06-01 00:00:00.000,640.1617,53565199.679242626
2014-06-02 00:00:00.000,656.41,41153743.55147136
2014-06-03 00:00:00.000,667.3683,37419432.11298669
2014-06-04 00:00:00.000,641.1833,43722721.85640881
2014-06-05 00:00:00.000,658.1,24809749.5691626
2014-06-06 00:00:00.000,648.63,14032413.3666774
2014-06-07 00:00:00.000,651.7083,12954147.496912882
2014-06-08 00:00:00.000,649.8983,6819173.803153491
2014-06-09 00:00:00.000,643.905,15165258.001682783
2014-06-10 00:00:00.000,649.0567,13698528.103743391
2014-06-11 00:00:00.000,630.0367,20706208.81438605
2014-06-12 00:00:00.000,567.175,41032286.05220322
2014-06-13 00:00:00.000,594.6833,37950646.151919045
2014-06-14 00:00:00.000,570.0033,33752601.59059282
2014-06-15 00:00:00.000,583.41,19377536.876052536
2014-06-16 00:00:00.000,592.52,25803391.330629352
2014-06-17 00:00:00.000,607.1583,14064824.78230287
2014-06-18 00:00:00.000,604.19,14955835.77044088
2014-06-19 00:00:00.000,593.3883000000002,11266428.30113169
2014-06-20 00:00:00.000,590.055,14899960.97248743
2014-06-21 00:00:00.000,591.2567,8304999.789508111
2014-06-22 00:00:00.000,595.0367,9952321.043074599
2014-06-23 00:00:00.000,586.1482999999998,11249420.61918756
2014-06-24 00:00:00.000,582.4149999999998,11613405.81708644
2014-06-25 00:00:00.000,561.4716999999999,18237241.345597345
2014-06-26 00:00:00.000,579.5867,12733876.653646294
2014-06-27 00:00:00.000,598.2367,19906418.825948466
2014-06-28 00:00:00.000,594.8717000000001,13624207.397432778
2014-06-29 00:00:00.000,598.4883,8878656.403461741
2014-06-30 00:00:00.000,637.7549999999999,47015974.05882847
2014-07-01 00:00:00.000,643.9350000000001,38496541.685756736
2014-07-02 00:00:00.000,648.1075000000002,25992122.167154185
2014-07-03 00:00:00.000,640.2838000000003,18539083.74715486
2014-07-04 00:00:00.000,627.1288,22418156.550761543
2014-07-05 00:00:00.000,627.5812999999999,9292051.769341238
2014-07-06 00:00:00.000,631.0025,11187211.133814601
2014-07-07 00:00:00.000,619.4950000000002,18525910.64620546
2014-07-08 00:00:00.000,620.0474999999996,9269839.610474609
2014-07-09 00:00:00.000,620.16,9329941.299859986
2014-07-10 00:00:00.000,615.1275000000002,15009203.935868405
2014-07-11 00:00:00.000,630.8350000000002,15836826.82458833
2014-07-12 00:00:00.000,633.6389951679741,13267457.870885218
2014-07-13 00:00:00.000,627.4623228193354,11435029.121800043
2014-07-14 00:00:00.000,618.2050265064788,2646077079.3567286
2014-07-15 00:00:00.000,618.9524999999999,10776372.317991683
2014-07-16 00:00:00.000,614.1474999999997,13679053.322608326
2014-07-17 00:00:00.000,622.8950000000001,14637445.280315427
2014-07-18 00:00:00.000,627.0188000000003,14086517.690069783
2014-07-19 00:00:00.000,626.1763000000001,7640657.031253545
2014-07-20 00:00:00.000,620.5138,4767570.26288198
2014-07-21 00:00:00.000,619.9088000000002,8225443.991691393
2014-07-22 00:00:00.000,619.0062999999999,7698580.9229142675
2014-07-23 00:00:00.000,617.9425000000001,9043046.013458895
2014-07-24 00:00:00.000,599.8088,24703385.252356224
2014-07-25 00:00:00.000,600.0963000000002,20256797.398241412
2014-07-26 00:00:00.000,593.7750000000001,11443452.28870578
2014-07-27 00:00:00.000,590.3788,9300140.74662901
2014-07-28 00:00:00.000,585.2787999999998,23117898.15816101
2014-07-29 00:00:00.000,581.7138,11790372.332249207
2014-07-30 00:00:00.000,560.7912999999999,18397948.917774394
2014-07-31 00:00:00.000,583.1821057431899,23252091.391060743
2014-08-01 00:00:00.000,593.8655273953669,22927176.796534866
2014-08-02 00:00:00.000,588.2306991611412,9260582.608232379
2014-08-03 00:00:00.000,585.5731940766995,9179432.125804095
2014-08-04 00:00:00.000,586.3686859113967,11325982.78547038
2014-08-05 00:00:00.000,582.4186267649761,13046784.254992407
2014-08-06 00:00:00.000,583.3249999999999,12769922.201948395
2014-08-07 00:00:00.000,587.2031590188054,11942668.461052554
2014-08-08 00:00:00.000,590.9072702245192,12277588.527439365
2014-08-09 00:00:00.000,588.1078559835756,7934876.355063622
2014-08-10 00:00:00.000,588.5004825541756,8504716.676129557
2014-08-11 00:00:00.000,573.4063,16394404.861505693
2014-08-12 00:00:00.000,567.4023482208208,15825348.317337945
2014-08-13 00:00:00.000,543.6674999999999,36644669.931792624
2014-08-14 00:00:00.000,503.7087999999998,46265624.62553175
2014-08-15 00:00:00.000,492.2844982828295,31123413.362281278
2014-08-16 00:00:00.000,521.0463000000001,27941383.427219495
2014-08-17 00:00:00.000,494.7813,28596111.80240412
2014-08-18 00:00:00.000,459.8863000000001,60758484.534893334
2014-08-19 00:00:00.000,484.1549999999999,45173284.02810885
2014-08-20 00:00:00.000,514.1863000000001,55122051.107402146
2014-08-21 00:00:00.000,515.605,47111104.07847081
2014-08-22 00:00:00.000,515.8263000000001,34159957.60252427
2014-08-23 00:00:00.000,496.5688000000001,23986341.558129977
2014-08-24 00:00:00.000,508.1138,18509793.266628254
2014-08-25 00:00:00.000,500.3863,15737842.720394537
2014-08-26 00:00:00.000,510.6387999999999,21288943.923400816
2014-08-27 00:00:00.000,510.4463,21505988.92038193
2014-08-28 00:00:00.000,506.9150000000001,18467248.48861226
2014-08-29 00:00:00.000,508.0963,16001723.62834569
2014-08-30 00:00:00.000,501.5300000000001,10747408.658269238
2014-08-31 00:00:00.000,480.0262999999999,43358429.758384064
2014-09-01 00:00:00.000,475.8200000000002,19343751.807486504
2014-09-02 00:00:00.000,474.6938,21083352.224831242
2014-09-03 00:00:00.000,474.7263000000001,14233663.71176932
2014-09-04 00:00:00.000,489.5475000000001,23597497.056552686
2014-09-05 00:00:00.000,480.2425000000001,14058803.04997312
2014-09-06 00:00:00.000,482.3588,9776900.705157386
2014-09-07 00:00:00.000,480.6025,7748654.382831849
2014-09-08 00:00:00.000,471.1250000000001,27618107.417669404
2014-09-09 00:00:00.000,471.7538,20218609.30319999
2014-09-10 00:00:00.000,477.1138,20792329.424092777
2014-09-11 00:00:00.000,476.3775000000001,14579193.13186878
2014-09-12 00:00:00.000,473.6874999999999,13395857.32409978
2014-09-13 00:00:00.000,476.0013,14007703.004896387
2014-09-14 00:00:00.000,474.795,11468703.326540692
2014-09-15 00:00:00.000,473.0313,12723496.884358438
2014-09-16 00:00:00.000,462.5925,16956832.82370955
2014-09-17 00:00:00.000,454.6238000000001,23179362.991400693
2014-09-18 00:00:00.000,423.565,48338347.98438927
2014-09-19 00:00:00.000,393.2624999999999,47766762.1622319
2014-09-20 00:00:00.000,408.5025,47847915.31720254
2014-09-21 00:00:00.000,396.62,32843840.15919743
2014-09-22 00:00:00.000,398.3113000000001,24225299.2144736
2014-09-23 00:00:00.000,433.7512999999999,57448184.246617585
2014-09-24 00:00:00.000,420.92,32689372.436466075
2014-09-25 00:00:00.000,407.9775,30733509.96720748
2014-09-26 00:00:00.000,402.88,23707503.068168852
2014-09-27 00:00:00.000,398.0074999999999,16698720.05207724
2014-09-28 00:00:00.000,375.9887999999999,29504744.82791448
2014-09-29 00:00:00.000,373.0888,37668363.03976922
2014-09-30 00:00:00.000,387.3512999999999,34519038.81008948
2014-10-01 00:00:00.000,380.8949999999999,26019381.155069035
2014-10-02 00:00:00.000,371.8413,19867284.508463353
2014-10-03 00:00:00.000,356.1899999999999,29080111.339532
2014-10-04 00:00:00.000,327.8813,44971218.61630971
2014-10-05 00:00:00.000,325.1099999999999,81809696.99023308
2014-10-06 00:00:00.000,328.73,75997580.13997829
2014-10-07 00:00:00.000,331.7238,43924704.45993865
2014-10-08 00:00:00.000,353.3901000000001,50777426.825353265
2014-10-09 00:00:00.000,358.395,80036548.33990295
2014-10-10 00:00:00.000,357.5549999999999,42046080.75021416
2014-10-11 00:00:00.000,359.515,32266988.405666195
2014-10-12 00:00:00.000,374.1675000000001,30739066.019255087
2014-10-13 00:00:00.000,387.0387999999999,55435747.92234496
2014-10-14 00:00:00.000,398.2888,71417120.06933361
2014-10-15 00:00:00.000,392.1900000000001,49257724.14281866
2014-10-16 00:00:00.000,379.3912999999999,48941848.6690588
2014-10-17 00:00:00.000,380.2925,38063635.90178972
2014-10-18 00:00:00.000,389.1163,43799624.062763646
2014-10-19 00:00:00.000,386.945,32870166.09728563
2014-10-20 00:00:00.000,379.7699999999999,32186402.177928016
2014-10-21 00:00:00.000,382.4137999999999,33195457.629108418
2014-10-22 00:00:00.000,379.4425000000001,22279085.760041673
2014-10-23 00:00:00.000,356.2000000000001,48354309.486003265
2014-10-24 00:00:00.000,354.3175000000001,32650701.35283577
2014-10-25 00:00:00.000,347.0304940564094,35098508.122770295
