Fecha,Abre,Alto,Bajo,Cierra,BTC_Volumen,USDT_Volumen
2017-11-06,1.5,1.99,0.5,1.9889,602035.33,1078088.85803
2017-11-09,1.9781,2.1997,1.58,1.655,1030534.47,1924035.461073
2017-11-12,1.6567,1.7381,1.34,1.5911,801176.9,1264354.788527
2017-11-15,1.5721,1.6794,1.49,1.5041,915114.58,1416729.791296
2017-11-18,1.5041,1.6948,1.492,1.64,511538.64,822267.996846
2017-11-21,1.6257,1.6419,1.5388,1.57,794363.48,1254814.949742
2017-11-24,1.5644,1.9588,1.54,1.8388,1313327.92,2296393.80127
2017-11-27,1.8388,2.0486,1.55,1.7565,1775950.92,3289513.411207
2017-11-30,1.7641,2.1385,1.71,2.0797,1310725.02,2556789.562014
2017-12-03,2.0797,2.75,2.0438,2.612,1159620.56,2835899.35342
2017-12-06,2.6,2.84,2.206,2.79,1562650.43,4020352.30834
2017-12-09,2.789,2.81,2.1315,2.687,1421698.88,3551223.546128
2017-12-12,2.687,3.1521,2.265,3.1519,2242500.44,6121863.786443
2017-12-15,3.1518,6.7,2.99,5.999,3250843.01,15558273.495047
2017-12-18,5.999,6.463,4.68,5.1502,4612343.65,25607912.186101
2017-12-21,5.1819,5.6899,3.25,4.4,3560521.04,16200586.178022
2017-12-24,4.4,10.793,3.8,9.254,5609649.27,39447669.696853
2017-12-27,9.2861,11.3,7.8,8.7094,6845875.02,62783924.746401
2017-12-30,8.6808,8.798,6.9301,8.45,3591858.0,28808248.768467
2018-01-02,8.45,9.6511,8.0922,9.143,3174521.01,27787408.916591
2018-01-05,9.135,23.6,8.9651,18.594,7439228.75,123462807.306979
2018-01-08,18.5375,20.6114,14.0018,17.5,4593994.32,78890882.989504
2018-01-11,17.5,25.18,13.66,22.0246,7525160.91,155610477.022045
2018-01-14,22.0252,23.231,9.89,13.1996,13606071.55,215264560.45881
2018-01-17,13.0262,15.9,9.4001,14.9447,19675019.71,263927503.065662
2018-01-20,14.9447,16.68,11.6101,12.91,8808694.5,126556502.716788
2018-01-23,12.9149,14.3,11.637,13.1905,5710661.77,75805709.574541
2018-01-26,13.1905,14.0235,12.01,13.7739,4159125.85,55004148.079277
2018-01-29,13.7739,13.87,10.553,11.3131,3127608.25,37675333.110729
2018-02-01,11.3131,11.45,7.3,9.7252,8541294.04,80443707.246815
2018-02-04,9.7497,9.7527,5.5233,8.263,11302372.1,84083718.511454
2018-02-07,8.2502,10.0,7.28,9.86,6907919.42,60383141.886139
2018-02-10,9.86,10.4444,8.02,9.3389,8283339.56,76223774.121197
2018-02-13,9.339,11.29,8.7306,10.8661,8170049.85,82618191.77451
2018-02-16,10.8784,11.8461,10.3,10.6631,6431410.29,71603948.00155
2018-02-19,10.6631,11.2,9.045,9.3799,5971702.44,61732431.29004
2018-02-22,9.395,9.8379,8.6,9.0873,4771176.68,43783089.60838
2018-02-25,9.1161,11.1111,8.9,10.56,4532361.69,45753242.019292
2018-02-28,10.56,11.1743,10.1136,10.2348,3545396.02,37441432.143242
2018-03-03,10.2347,10.4694,9.8501,10.0847,1695170.23,17382170.745778
2018-03-06,10.084,10.2114,8.0211,8.2703,5749303.38,51807954.474709
