Fecha,Abre,Alto,Bajo,Cierra,BTC_Volumen,USDT_Volumen
2020-08-18 16:00:00,2.09,4.44,2.0,3.1,6039881.97,18375373.392336
2020-08-19 00:00:00,3.1,3.1999,2.64,3.195,9987727.33,29986664.189284
2020-08-19 08:00:00,3.195,3.195,2.9,2.9401,3654984.97,10979391.777524
2020-08-19 16:00:00,2.9425,3.035,2.72,2.95,2253062.62,6592265.666446
2020-08-20 00:00:00,2.9449,2.999,2.6759,2.835,2635138.57,7388112.796335
2020-08-20 08:00:00,2.8311,3.03,2.7803,3.0117,3113706.84,8974063.188487
2020-08-20 16:00:00,3.0072,3.1111,2.6,2.9,5292018.19,15095234.881995
2020-08-21 00:00:00,2.8978,2.957,2.6826,2.9512,3677379.86,10495876.016683
2020-08-21 08:00:00,2.951,3.09,2.8311,2.9116,3445048.39,10206853.176743
2020-08-21 16:00:00,2.9106,3.028,2.82,2.833,2642725.49,7690806.660058
2020-08-22 00:00:00,2.8387,3.6868,2.782,3.41,6861721.14,22421683.088312
2020-08-22 08:00:00,3.4122,4.0313,3.211,3.8226,21137219.2,78874595.599329
2020-08-22 16:00:00,3.8226,4.55,3.7815,4.4546,13612536.17,56742620.077451
2020-08-23 00:00:00,4.4756,4.4864,4.01,4.2083,7415215.08,31223737.994232
2020-08-23 08:00:00,4.2093,4.2255,3.7032,3.91,10952514.82,42701099.389924
2020-08-23 16:00:00,3.91,4.1285,3.724,3.9779,5477579.75,21504148.877509
2020-08-24 00:00:00,3.9805,4.14,3.78,3.9634,6395883.38,25293482.705107
2020-08-24 08:00:00,3.9638,4.3197,3.9001,4.2105,8111184.84,33543472.879454
2020-08-24 16:00:00,4.2105,4.7983,4.1755,4.5759,11336884.9,51009633.071152
2020-08-25 00:00:00,4.5759,4.9947,4.48,4.7081,11365075.37,54323356.429788
2020-08-25 08:00:00,4.7108,4.98,4.525,4.7883,9815038.52,46685314.983789
2020-08-25 16:00:00,4.7895,5.77,4.77,5.5412,18277256.1,97620393.046514
2020-08-26 00:00:00,5.5412,5.685,5.1015,5.3761,10147660.47,55026045.367875
2020-08-26 08:00:00,5.3751,6.35,5.282,6.3285,13314397.04,76183848.579938
2020-08-26 16:00:00,6.3285,6.57,5.8022,6.0708,14349462.23,89554416.020173
2020-08-27 00:00:00,6.0708,6.8,5.992,6.7049,9979807.71,63632020.137239
2020-08-27 08:00:00,6.7015,6.7044,5.6055,5.8843,20549669.53,123843399.586671
2020-08-27 16:00:00,5.8843,5.8987,5.2001,5.6547,12096859.18,67069349.024408
2020-08-28 00:00:00,5.6569,6.1184,5.462,5.5,8399055.64,48832976.902852
2020-08-28 08:00:00,5.5,6.3202,5.4998,6.2494,9664807.08,57555459.563383
2020-08-28 16:00:00,6.2475,6.35,5.98,6.1812,5955309.91,36894557.946924
2020-08-29 00:00:00,6.1769,6.4532,6.0032,6.3532,4105590.59,25405247.461516
2020-08-29 08:00:00,6.3538,6.556,6.152,6.2852,6839656.22,43367839.991274
2020-08-29 16:00:00,6.2883,6.51,6.074,6.1333,4415198.15,27965036.654552
2020-08-30 00:00:00,6.1339,6.251,5.889,5.9396,5205316.63,31399685.187973
2020-08-30 08:00:00,5.9379,6.1498,5.6999,5.7926,4842247.26,28694580.202765
2020-08-30 16:00:00,5.8021,6.12,5.7509,5.8912,3218972.02,19209876.303142
2020-08-31 00:00:00,5.8875,6.0384,5.8168,5.8681,2501758.47,14824489.013291
2020-08-31 08:00:00,5.8667,6.4662,5.7541,6.3424,6872731.05,42042307.341747
2020-08-31 16:00:00,6.3448,6.454,6.0973,6.2718,4189558.19,26311316.987447
2020-09-01 00:00:00,6.2712,6.8619,6.12,6.7338,6916334.64,45212574.204851
