Fecha,Abre,Alto,Bajo,Cierra,BTC_Volumen,USDT_Volumen
2017-12-13,272.0,330.0,260.0,290.01,9565.16019,2770877.002767
2017-12-14,290.01,302.72,252.0,272.4,9631.98382,2666481.1499211
2017-12-15,272.4,314.21,239.99,294.0,16579.78235,4658823.650816
2017-12-16,294.0,305.0,285.0,293.97,9102.10005,2674491.7852775
2017-12-17,293.01,328.8,290.0,311.4,14682.26118,4618546.9664819
2017-12-18,311.23,360.96,277.0,352.0,17210.06137,5445727.6694142
2017-12-19,352.0,366.96,303.01,338.48,23190.32542,7853537.9783908
2017-12-20,336.05,357.0,260.0,302.7,31586.76711,9862312.579348
2017-12-21,303.8,325.16,267.01,302.0,26212.1583,7792715.3506441
2017-12-22,303.0,315.0,177.58,250.99,81233.42425,19331731.1139285
2017-12-23,250.99,301.52,214.91,253.44,38709.14008,10424037.0623286
2017-12-24,253.44,277.0,220.03,262.9,33435.37202,8272835.2642855
2017-12-25,262.9,277.5,251.4,261.2,24415.6917,6464612.0371434
2017-12-26,261.17,282.82,258.0,277.98,21987.89021,5985168.512649
2017-12-27,277.98,284.34,245.29,262.59,25036.78582,6741018.6729032
2017-12-28,262.61,266.7,222.03,244.68,34832.27138,8365398.2271549
2017-12-29,244.68,261.0,233.97,238.27,34985.03167,8540220.645454
2017-12-30,238.27,244.0,193.2,206.03,52930.1782,11334425.401545
2017-12-31,206.11,234.37,202.98,223.69,29739.10081,6491443.6770675
2018-01-01,223.69,231.19,212.74,222.61,20221.253,4495346.5939887
2018-01-02,222.62,256.49,222.62,247.33,63293.12934,15468084.2093889
2018-01-03,247.33,253.4,233.56,238.77,71369.27484,17455596.1937566
2018-01-04,238.89,240.0,219.38,233.0,78182.30493,17951834.0389651
2018-01-05,233.04,250.99,230.0,240.54,65010.14465,15696625.2379845
2018-01-06,240.95,315.0,238.73,275.28,100812.2137,28259590.9525604
2018-01-07,276.24,287.0,262.0,269.01,43811.61108,12078548.8351749
2018-01-08,269.01,271.82,212.74,252.65,76256.97086,19095109.7595696
